title,artist,rank,genre,year
Legends,Kelsea Ballerini,62,pop,2018
Round Here Buzz,Eric Church,63,pop,2018
Light It Up,Luke Bryan,64,pop,2018
When It Rains It Pours,Luke Combs,65,pop,2018
Burning Man,Dierks Bentley Featuring Brothers Osborne,66,pop,2018
Happens Like That,Granger Smith,67,pop,2018
All Day Long,Garth Brooks,68,pop,2018
Last Shot,Kip Moore,69,pop,2018
I Could Use A Love Song,Maren Morris,70,pop,2018
Kinda Don't Care,Justin Moore,71,pop,2018
Downtown's Dead,Sam Hunt,72,pop,2018
I Hate Love Songs,Kelsea Ballerini,73,pop,2018
A Girl Like You,Easton Corbin,74,pop,2018
Shoot Me Straight,Brothers Osborne,75,pop,2018
She Ain't In It,Jon Pardi,76,pop,2018
Criminal,Lindsay Ell,77,pop,2018
Ones That Like Me,Brantley Gilbert,78,pop,2018
Burn Out,Midland,79,pop,2018
Good Girl,Dustin Lynch,80,pop,2018
The Rest Of Our Life,Tim McGraw & Faith Hill,81,pop,2018
Take It From Me,Jordan Davis,82,pop,2018
Must've Never Met You,Luke Combs,83,pop,2018
Three Chords & The Truth,Chase Rice,84,pop,2018
Make A Little,Midland,85,pop,2018
Turnin' Me On,Blake Shelton,86,pop,2018
This Is It,Scotty McCreery,87,pop,2018
"Houston, We Got A Problem",Luke Combs,88,pop,2018
I'd Be Jealous Too,Dustin Lynch,89,pop,2018
Down To The Honkytonk,Jake Owen,90,pop,2018
Famous,Mason Ramsey,91,pop,2018
Outta Style,Aaron Watson,92,pop,2018
A Little Dive Bar In Dahlonega,Ashley McBryde,93,pop,2018
David Ashley Parker From Powder Springs,Travis Denning,94,pop,2018
Doin' Fine,Lauren Alaina,95,pop,2018
The Difference,Tyler Rich,96,pop,2018
On My Way To You,Cody Johnson,97,pop,2018
Love Wins,Carrie Underwood,98,pop,2018
Girl Like You,Jason Aldean,99,pop,2018
Caught Up In The Country,Rodney Atkins Featuring The Fisk Jubilee Singers,100,pop,2018
Whiskey Glasses,Morgan Wallen,1,pop,2019
Speechless,Dan + Shay,2,pop,2019
God's Country,Blake Shelton,3,pop,2019
Beautiful Crazy,Luke Combs,4,pop,2019
Beer Never Broke My Heart,Luke Combs,5,pop,2019
The Git Up,Blanco Brown,6,pop,2019
Tequila,Dan + Shay,7,pop,2019
Rumor,Lee Brice,8,pop,2019
Knockin' Boots,Luke Bryan,9,pop,2019
Meant To Be,Bebe Rexha & Florida Georgia Line,10,pop,2019
Look What God Gave Her,Thomas Rhett,11,pop,2019
Talk You Out Of It,Florida Georgia Line,12,pop,2019
Good As You,Kane Brown,13,pop,2019
I Don't Know About You,Chris Lane,14,pop,2019
All To Myself,Dan + Shay,15,pop,2019
GIRL,Maren Morris,16,pop,2019
Miss Me More,Kelsea Ballerini,17,pop,2019
What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,18,pop,2019
Prayed For You,Matt Stell,19,pop,2019
Eyes On You,Chase Rice,20,pop,2019
One Thing Right,Marshmello & Kane Brown,21,pop,2019
She Got The Best Of Me,Luke Combs,22,pop,2019
Rearview Town,Jason Aldean,23,pop,2019
Here Tonight,Brett Young,24,pop,2019
The Bones,Maren Morris,25,pop,2019
One Man Band,Old Dominion,26,pop,2019
On My Way To You,Cody Johnson,27,pop,2019
This Is It,Scotty McCreery,28,pop,2019
Love You Too Late,Cole Swindell,29,pop,2019
The Ones That Didn't Make It Back Home,Justin Moore,30,pop,2019
Every Little Thing,Russell Dickerson,31,pop,2019
Night Shift,Jon Pardi,32,pop,2019
Girl Like You,Jason Aldean,33,pop,2019
Good Vibes,Chris Janson,34,pop,2019
Living,Dierks Bentley,35,pop,2019
Make It Sweet,Old Dominion,36,pop,2019
Some Of It,Eric Church,37,pop,2019
Even Though I'm Leaving,Luke Combs,38,pop,2019
What If I Never Get Over You,Lady Antebellum,39,pop,2019
Millionaire,Chris Stapleton,40,pop,2019
Southbound,Carrie Underwood,41,pop,2019
Raised On Country,Chris Young,42,pop,2019
We Were,Keith Urban,43,pop,2019
Take It From Me,Jordan Davis,44,pop,2019
Love Someone,Brett Eldredge,45,pop,2019
"10,000 Hours",Dan + Shay & Justin Bieber,46,pop,2019
Best Shot,Jimmie Allen,47,pop,2019
Down To The Honkytonk,Jake Owen,48,pop,2019
Love Ain't,Eli Young Band,49,pop,2019
Love Wins,Carrie Underwood,50,pop,2019
Lose It,Kane Brown,51,pop,2019
What Makes You Country,Luke Bryan,52,pop,2019
There Was This Girl,Riley Green,53,pop,2019
Tip Of My Tongue,Kenny Chesney,54,pop,2019
Burning Man,Dierks Bentley Featuring Brothers Osborne,55,pop,2019
Sixteen,Thomas Rhett,56,pop,2019
Drunk Me,Mitchell Tenpenny,57,pop,2019
Ridin' Roads,Dustin Lynch,58,pop,2019
Buy My Own Drinks,Runaway June,59,pop,2019
One That Got Away,Michael Ray,60,pop,2019
Burn Out,Midland,61,pop,2019
To A T,Ryan Hurd,62,pop,2019
Rednecker,HARDY,63,pop,2019
Heartache Medication,Jon Pardi,64,pop,2019
Thought About You,Tim McGraw,65,pop,2019
Remember You Young,Thomas Rhett,66,pop,2019
Caught Up In The Country,Rodney Atkins Featuring The Fisk Jubilee Singers,67,pop,2019
It All Comes Out In The Wash,Miranda Lambert,68,pop,2019
Back To Life,Rascal Flatts,69,pop,2019
Every Little Honky Tonk Bar,George Strait,70,pop,2019
Dive Bar,Garth Brooks & Blake Shelton,71,pop,2019
Good Girl,Dustin Lynch,72,pop,2019
I Hope,Gabby Barrett,73,pop,2019
Homesick,Kane Brown,74,pop,2019
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,75,pop,2019
Make Me Want To,Jimmie Allen,76,pop,2019
Nothing To Do Town,Dylan Scott,77,pop,2019
Rainbow,Kacey Musgraves,78,pop,2019
Someone I Used To Know,Zac Brown Band,79,pop,2019
Mr. Lonely,Midland,80,pop,2019
Last Shot,Kip Moore,81,pop,2019
More Hearts Than Mine,Ingrid Andress,82,pop,2019
Closer To You,Carly Pearce,83,pop,2019
Hell Right,Blake Shelton Featuring Trace Adkins,84,pop,2019
Day Drunk,Morgan Evans,85,pop,2019
Slow Dance In A Parking Lot,Jordan Davis,86,pop,2019
Somebody's Daughter,Tenille Townes,87,pop,2019
homecoming queen?,Kelsea Ballerini,88,pop,2019
The Difference,Tyler Rich,89,pop,2019
Never Comin Down,Keith Urban,90,pop,2019
I Wish Grandpas Never Died,Riley Green,91,pop,2019
Catch,Brett Young,92,pop,2019
We Back,Jason Aldean,93,pop,2019
Turnin' Me On,Blake Shelton,94,pop,2019
Neon Church,Tim McGraw,95,pop,2019
Kinfolks,Sam Hunt,96,pop,2019
Die From A Broken Heart,Maddie & Tae,97,pop,2019
Chasin' You,Morgan Wallen,98,pop,2019
Lonely If You Are,Chase Rice,99,pop,2019
Stronger Than Me,Garth Brooks,100,pop,2019
I Hope,Gabby Barrett,1,pop,2020
The Bones,Maren Morris,2,pop,2020
"10,000 Hours",Dan + Shay & Justin Bieber,3,pop,2020
Chasin' You,Morgan Wallen,4,pop,2020
Nobody But You,Blake Shelton Duet With Gwen Stefani,5,pop,2020
One Man Band,Old Dominion,6,pop,2020
Got What I Got,Jason Aldean,7,pop,2020
Die From A Broken Heart,Maddie & Tae,8,pop,2020
I Hope You're Happy Now,Carly Pearce & Lee Brice,9,pop,2020
One Of Them Girls,Lee Brice,10,pop,2020
One Margarita,Luke Bryan,11,pop,2020
Hard To Forget,Sam Hunt,12,pop,2020
Kinfolks,Sam Hunt,13,pop,2020
One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,14,pop,2020
Bluebird,Miranda Lambert,15,pop,2020
Does To Me,Luke Combs Featuring Eric Church,16,pop,2020
More Than My Hometown,Morgan Wallen,17,pop,2020
Even Though I'm Leaving,Luke Combs,18,pop,2020
Lovin' On You,Luke Combs,19,pop,2020
More Hearts Than Mine,Ingrid Andress,20,pop,2020
Cool Again,Kane Brown,21,pop,2020
Homesick,Kane Brown,22,pop,2020
I Love My Country,Florida Georgia Line,23,pop,2020
Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",24,pop,2020
After A Few,Travis Denning,25,pop,2020
Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,26,pop,2020
What She Wants Tonight,Luke Bryan,27,pop,2020
God Whispered Your Name,Keith Urban,28,pop,2020
Some Girls,Jameson Rodgers,29,pop,2020
Pretty Heart,Parker McCollum,30,pop,2020
Slow Dance In A Parking Lot,Jordan Davis,31,pop,2020
Heartache Medication,Jon Pardi,32,pop,2020
Here And Now,Kenny Chesney,33,pop,2020
Catch,Brett Young,34,pop,2020
One Night Standards,Ashley McBryde,35,pop,2020
Love You Like I Used To,Russell Dickerson,36,pop,2020
Why We Drink,Justin Moore,37,pop,2020
One Big Country Song,LOCASH,38,pop,2020
I Called Mama,Tim McGraw,39,pop,2020
What If I Never Get Over You,Lady Antebellum,40,pop,2020
We Back,Jason Aldean,41,pop,2020
Everywhere But On,Matt Stell,42,pop,2020
Done,Chris Janson,43,pop,2020
homecoming queen?,Kelsea Ballerini,44,pop,2020
I Should Probably Go To Bed,Dan + Shay,45,pop,2020
In Between,Scotty McCreery,46,pop,2020
I Wish Grandpas Never Died,Riley Green,47,pop,2020
Ain't Always The Cowboy,Jon Pardi,48,pop,2020
Homemade,Jake Owen,49,pop,2020
Happy Anywhere,Blake Shelton Featuring Gwen Stefani,50,pop,2020
7 Summers,Morgan Wallen,51,pop,2020
Make Me Want To,Jimmie Allen,52,pop,2020
Ridin' Roads,Dustin Lynch,53,pop,2020
Champagne Night,Lady A,54,pop,2020
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,55,pop,2020
She's Mine,Kip Moore,56,pop,2020
One Thing Right,Marshmello & Kane Brown,57,pop,2020
"Big, Big Plans",Chris Lane,58,pop,2020
Just The Way,Parmalee x Blanco Brown,59,pop,2020
Lonely If You Are,Chase Rice,60,pop,2020
Better Together,Luke Combs,61,pop,2020
Monsters,Eric Church,62,pop,2020
Dive Bar,Garth Brooks & Blake Shelton,63,pop,2020
Remember You Young,Thomas Rhett,64,pop,2020
Good Time,Niko Moon,65,pop,2020
Drinking Alone,Carrie Underwood,66,pop,2020
Almost Maybes,Jordan Davis,67,pop,2020
Lady,Brett Young,68,pop,2020
Starting Over,Chris Stapleton,69,pop,2020
Hole In The Bottle,Kelsea Ballerini,70,pop,2020
Six Feet Apart,Luke Combs,71,pop,2020
My Truck,BRELAND,72,pop,2020
The Other Girl,Kelsea Ballerini x Halsey,73,pop,2020
The Good Ones,Gabby Barrett,74,pop,2020
Getting Good,Lauren Alaina,75,pop,2020
Betty,Taylor Swift,76,pop,2020
What Could've Been,Gone West,77,pop,2020
Momma's House,Dustin Lynch,78,pop,2020
Stick That In Your Country Song,Eric Church,79,pop,2020
Happy Does,Kenny Chesney,80,pop,2020
To A T,Ryan Hurd,81,pop,2020
Blessings,Florida Georgia Line,82,pop,2020
Her World Or Mine,Michael Ray,83,pop,2020
Tip Of My Tongue,Kenny Chesney,84,pop,2020
Forever After All,Luke Combs,85,pop,2020
No I In Beer,Brad Paisley,86,pop,2020
To Hell & Back,Maren Morris,87,pop,2020
Drowning,Chris Young,88,pop,2020
Hell Right,Blake Shelton Featuring Trace Adkins,89,pop,2020
"Wine, Beer, Whiskey",Little Big Town,90,pop,2020
Beers And Sunshine,Darius Rucker,91,pop,2020
This Bar,Morgan Wallen,92,pop,2020
Some People Do,Old Dominion,93,pop,2020
Who You Are To Me,Chris Tomlin Featuring Lady A,94,pop,2020
One Too Many,Keith Urban Duet With P!nk,95,pop,2020
We Were,Keith Urban,96,pop,2020
Cover Me Up,Morgan Wallen,97,pop,2020
Long Live,Florida Georgia Line,98,pop,2020
Gaslighter,The Chicks,99,pop,2020
Cheatin' Songs,Midland,100,pop,2020
Forever After All,Luke Combs,1,pop,2021
Fancy Like,Walker Hayes,2,pop,2021
I Hope,Gabby Barrett,3,pop,2021
Better Together,Luke Combs,4,pop,2021
Famous Friends,Chris Young + Kane Brown,5,pop,2021
The Good Ones,Gabby Barrett,6,pop,2021
Chasing After You,Ryan Hurd With Maren Morris,7,pop,2021
Starting Over,Chris Stapleton,8,pop,2021
Lil Bit,Nelly & Florida Georgia Line,9,pop,2021
Glad You Exist,Dan + Shay,10,pop,2021
One Too Many,Keith Urban Duet With P!nk,11,pop,2021
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,12,pop,2021
What's Your Country Song,Thomas Rhett,13,pop,2021
Settling Down,Miranda Lambert,14,pop,2021
Sand In My Boots,Morgan Wallen,15,pop,2021
Hell Of A View,Eric Church,16,pop,2021
Things A Man Oughta Know,Lainey Wilson,17,pop,2021
Almost Maybes,Jordan Davis,18,pop,2021
Gone,Dierks Bentley,19,pop,2021
Good Time,Niko Moon,20,pop,2021
Wasted On You,Morgan Wallen,21,pop,2021
If I Didn't Love You,Jason Aldean & Carrie Underwood,22,pop,2021
Single Saturday Night,Cole Swindell,23,pop,2021
Breaking Up Was Easy In The 90's,Sam Hunt,24,pop,2021
Country Again,Thomas Rhett,25,pop,2021
Memory I Don't Mess With,Lee Brice,26,pop,2021
Waves,Luke Bryan,27,pop,2021
My Boy,Elvie Shane,28,pop,2021
Made For You,Jake Owen,29,pop,2021
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,30,pop,2021
Blame It On You,Jason Aldean,31,pop,2021
You Should Probably Leave,Chris Stapleton,32,pop,2021
More Than My Hometown,Morgan Wallen,33,pop,2021
Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,34,pop,2021
Down To One,Luke Bryan,35,pop,2021
I Was On A Boat That Day,Old Dominion,36,pop,2021
Long Live,Florida Georgia Line,37,pop,2021
Nobody,Dylan Scott,38,pop,2021
We Didn't Have Much,Justin Moore,39,pop,2021
Just The Way,Parmalee x Blanco Brown,40,pop,2021
Buy Dirt,Jordan Davis Featuring Luke Bryan,41,pop,2021
Somebody's Problem,Morgan Wallen,42,pop,2021
Minimum Wage,Blake Shelton,43,pop,2021
Knowing You,Kenny Chesney,44,pop,2021
Somebody Like That,Tenille Arts,45,pop,2021
7 Summers,Morgan Wallen,46,pop,2021
Lady,Brett Young,47,pop,2021
Next Girl,Carly Pearce,48,pop,2021
Momma's House,Dustin Lynch,49,pop,2021
You Time,Scotty McCreery,50,pop,2021
Beers And Sunshine,Darius Rucker,51,pop,2021
Hole In The Bottle,Kelsea Ballerini,52,pop,2021
Memory,Kane Brown X blackbear,53,pop,2021
Cold As You,Luke Combs,54,pop,2021
Just About Over You,Priscilla Block,55,pop,2021
Happy Anywhere,Blake Shelton Featuring Gwen Stefani,56,pop,2021
I Should Probably Go To Bed,Dan + Shay,57,pop,2021
"Wine, Beer, Whiskey",Little Big Town,58,pop,2021
Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,59,pop,2021
Whiskey And Rain,Michael Ray,60,pop,2021
Shallow,Garth Brooks & Trisha Yearwood,61,pop,2021
Still Goin Down,Morgan Wallen,62,pop,2021
Pretty Heart,Parker McCollum,63,pop,2021
Undivided,Tim McGraw & Tyler Hubbard,64,pop,2021
Same Boat,Zac Brown Band,65,pop,2021
Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,66,pop,2021
How They Remember You,Rascal Flatts,67,pop,2021
Happy Does,Kenny Chesney,68,pop,2021
Tequila Little Time,Jon Pardi,69,pop,2021
Freedom Was A Highway,Jimmie Allen & Brad Paisley,70,pop,2021
Like A Lady,Lady A,71,pop,2021
Worship You,Kane Brown,72,pop,2021
"Big, Big Plans",Chris Lane,73,pop,2021
865,Morgan Wallen,74,pop,2021
Warning,Morgan Wallen,75,pop,2021
Champagne Night,Lady A,76,pop,2021
Give Heaven Some Hell,HARDY,77,pop,2021
To Be Loved By You,Parker McCollum,78,pop,2021
Dangerous,Morgan Wallen,79,pop,2021
Love Story (Taylor's Version),Taylor Swift,80,pop,2021
Home Sweet,Russell Dickerson,81,pop,2021
One Mississippi,Kane Brown,82,pop,2021
Livin' The Dream,Morgan Wallen,83,pop,2021
Am I The Only One,Aaron Lewis,84,pop,2021
One Of Them Girls,Lee Brice,85,pop,2021
Mr. Perfectly Fine (Taylor's Version) (From The Vault),Taylor Swift,86,pop,2021
Dicked Down In Dallas,Trey Lewis,87,pop,2021
One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,88,pop,2021
Ain't Always The Cowboy,Jon Pardi,89,pop,2021
Love You Like I Used To,Russell Dickerson,90,pop,2021
All Night,Brothers Osborne,91,pop,2021
Take Me Home For Christmas,Dan + Shay,92,pop,2021
I Quit Drinking,Kelsea Ballerini & LANY,93,pop,2021
That's What Cowboys Do,Garth Brooks,94,pop,2021
Ride The Lightning (717 Tapes),Warren Zeiders,95,pop,2021
Under The Mistletoe,Kelly Clarkson & Brett Eldredge,96,pop,2021
Favorite Time Of Year,Carrie Underwood,97,pop,2021
Hallelujah,Carrie Underwood & John Legend,98,pop,2021
Truth About You,Mitchell Tenpenny,99,pop,2021
Lady Like,Ingrid Andress,100,pop,2021
Wasted On You,Morgan Wallen,1,pop,2022
You Proof,Morgan Wallen,2,pop,2022
'Til You Can't,Cody Johnson,3,pop,2022
Fancy Like,Walker Hayes,4,pop,2022
The Kind Of Love We Make,Luke Combs,5,pop,2022
Something In The Orange,Zach Bryan,6,pop,2022
She Had Me At Heads Carolina,Cole Swindell,7,pop,2022
Fall In Love,Bailey Zimmerman,8,pop,2022
Buy Dirt,Jordan Davis Featuring Luke Bryan,9,pop,2022
AA,Walker Hayes,10,pop,2022
5 Foot 9,Tyler Hubbard,11,pop,2022
Doin' This,Luke Combs,12,pop,2022
Wishful Drinking,Ingrid Andress With Sam Hunt,13,pop,2022
If I Didn't Love You,Jason Aldean & Carrie Underwood,14,pop,2022
All Too Well (Taylor's Version),Taylor Swift,15,pop,2022
She Likes It,Russell Dickerson & Jake Scott,16,pop,2022
Rock And A Hard Place,Bailey Zimmerman,17,pop,2022
Son Of A Sinner,Jelly Roll,18,pop,2022
Take My Name,Parmalee,19,pop,2022
Pick Me Up,Gabby Barrett,20,pop,2022
Damn Strait,Scotty McCreery,21,pop,2022
Trouble With A Heartbreak,Jason Aldean,22,pop,2022
You Should Probably Leave,Chris Stapleton,23,pop,2022
Like I Love Country Music,Kane Brown,24,pop,2022
Circles Around This Town,Maren Morris,25,pop,2022
Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,26,pop,2022
Never Say Never,Cole Swindell / Lainey Wilson,27,pop,2022
Last Night Lonely,Jon Pardi,28,pop,2022
Beers On Me,"Dierks Bentley, BRELAND & HARDY",29,pop,2022
Flower Shops,ERNEST Featuring Morgan Wallen,30,pop,2022
Sand In My Boots,Morgan Wallen,31,pop,2022
Slow Down Summer,Thomas Rhett,32,pop,2022
If I Was A Cowboy,Miranda Lambert,33,pop,2022
Whiskey On You,Nate Smith,34,pop,2022
Truth About You,Mitchell Tenpenny,35,pop,2022
Thought You Should Know,Morgan Wallen,36,pop,2022
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,37,pop,2022
Heart On Fire,Eric Church,38,pop,2022
Wild As Her,Corey Kent,39,pop,2022
One Mississippi,Kane Brown,40,pop,2022
Ghost Story,Carrie Underwood,41,pop,2022
To Be Loved By You,Parker McCollum,42,pop,2022
Never Wanted To Be That Girl,Carly Pearce & Ashley McBryde,43,pop,2022
Joy Of My Life,Chris Stapleton,44,pop,2022
Soul,Lee Brice,45,pop,2022
23,Sam Hunt,46,pop,2022
What My World Spins Around,Jordan Davis,47,pop,2022
Don't Come Lookin',Jackson Dean,48,pop,2022
Give Heaven Some Hell,HARDY,49,pop,2022
Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,50,pop,2022
Best Thing Since Backroads,Jake Owen,51,pop,2022
Come Back As A Country Boy,Blake Shelton,52,pop,2022
7500 OBO,Tim McGraw,53,pop,2022
Freedom Was A Highway,Jimmie Allen & Brad Paisley,54,pop,2022
New Truck,Dylan Scott,55,pop,2022
With A Woman You Love,Justin Moore,56,pop,2022
At The End Of A Bar,Chris Young With Mitchell Tenpenny,57,pop,2022
Don't Think Jesus,Morgan Wallen,58,pop,2022
Whiskey And Rain,Michael Ray,59,pop,2022
Heartfirst,Kelsea Ballerini,60,pop,2022
Wild Hearts,Keith Urban,61,pop,2022
Half Of Me,Thomas Rhett Featuring Riley Green,62,pop,2022
Country On,Luke Bryan,63,pop,2022
Thank God,Kane Brown With Katelyn Brown,64,pop,2022
No Hard Feelings,Old Dominion,65,pop,2022
Cold As You,Luke Combs,66,pop,2022
Tomorrow Me,Luke Combs,67,pop,2022
Down Home,Jimmie Allen,68,pop,2022
I Bet You Think About Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Chris Stapleton,69,pop,2022
Party Mode,Dustin Lynch,70,pop,2022
Home Sweet,Russell Dickerson,71,pop,2022
What He Didn't Do,Carly Pearce,72,pop,2022
Dear Alcohol,Dax,73,pop,2022
Wait In The Truck,HARDY Featuring Lainey Wilson,74,pop,2022
Out In The Middle,Zac Brown Band,75,pop,2022
Where It Ends,Bailey Zimmerman,76,pop,2022
Tequila Little Time,Jon Pardi,77,pop,2022
Praise The Lord,BRELAND Featuring Thomas Rhett,78,pop,2022
Chasing After You,Ryan Hurd With Maren Morris,79,pop,2022
Oklahoma Smoke Show,Zach Bryan,80,pop,2022
Wilder Days,Morgan Wade,81,pop,2022
Narcissist,Avery Anna,82,pop,2022
U Gurl,Walker Hayes,83,pop,2022
Hell Yeah,Little Big Town,84,pop,2022
Same Boat,Zac Brown Band,85,pop,2022
Leave You Alone,Kane Brown,86,pop,2022
Steal My Love,Dan + Shay,87,pop,2022
Y'all Life,Walker Hayes,88,pop,2022
Pick Out A Christmas Tree,Dan + Shay,89,pop,2022
Up,Luke Bryan,90,pop,2022
From Austin,Zach Bryan,91,pop,2022
That's What Tequila Does,Jason Aldean,92,pop,2022
Good Ol' Man,Drew Green,93,pop,2022
Cold,Chris Stapleton,94,pop,2022
Can't Have Mine,Dylan Scott,95,pop,2022
Tennessee Orange,Megan Moroney,96,pop,2022
Everything She Ain't,Hailey Whitters,97,pop,2022
Handle On You,Parker McCollum,98,pop,2022
Growing Old With You,Restless Road,99,pop,2022
Heart Like A Truck,Lainey Wilson,100,pop,2022
